Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarNumberOfDaysInYear,FiscalDay,FiscalWeek,FiscalWeekStartDateId,FiscalWeekEndDateId,FiscalDayInWeek,FiscalMonth,FiscalMonthStartDateId,FiscalMonthEndDateId,FiscalNumberOfDaysInMonth,FiscalDayInMonth,FiscalQuarter,FiscalQuarterStartDateId,FiscalQuarterEndDateId,FiscalNumberOfDaysInQuarter,FiscalDayInQuarter,FiscalYear,FiscalYearStartDateId,FiscalYearEndDateId,FiscalNumberOfDaysInYear
"20170101","2017-01-01","domingo, 1 de janeiro de 2017","1 de jan. de 2017","Sunday","Sun","January","Jan","1","52","20161226","20170101","7","1","20170101","20170131","31","1","1","20170101","20170331","90","1","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","1","1","20170101","20170331","89","1","2017","20170101","20171231","365"
"20170102","2017-01-02","segunda-feira, 2 de janeiro de 2017","2 de jan. de 2017","Monday","Mon","January","Jan","2","1","20170102","20170108","1","1","20170101","20170131","31","2","1","20170101","20170331","90","2","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","2","1","20170101","20170331","89","2","2017","20170101","20171231","365"
"20170103","2017-01-03","terça-feira, 3 de janeiro de 2017","3 de jan. de 2017","Tuesday","Tue","January","Jan","3","1","20170102","20170108","2","1","20170101","20170131","31","3","1","20170101","20170331","90","3","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","3","1","20170101","20170331","89","3","2017","20170101","20171231","365"
"20170104","2017-01-04","quarta-feira, 4 de janeiro de 2017","4 de jan. de 2017","Wednesday","Wed","January","Jan","4","1","20170102","20170108","3","1","20170101","20170131","31","4","1","20170101","20170331","90","4","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","4","1","20170101","20170331","89","4","2017","20170101","20171231","365"
"20170105","2017-01-05","quinta-feira, 5 de janeiro de 2017","5 de jan. de 2017","Thursday","Thu","January","Jan","5","1","20170102","20170108","4","1","20170101","20170131","31","5","1","20170101","20170331","90","5","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","5","1","20170101","20170331","89","5","2017","20170101","20171231","365"
"20170106","2017-01-06","sexta-feira, 6 de janeiro de 2017","6 de jan. de 2017","Friday","Fri","January","Jan","6","1","20170102","20170108","5","1","20170101","20170131","31","6","1","20170101","20170331","90","6","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","6","1","20170101","20170331","89","6","2017","20170101","20171231","365"
"20170107","2017-01-07","sábado, 7 de janeiro de 2017","7 de jan. de 2017","Saturday","Sat","January","Jan","7","1","20170102","20170108","6","1","20170101","20170131","31","7","1","20170101","20170331","90","7","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","7","1","20170101","20170331","89","7","2017","20170101","20171231","365"
"20170108","2017-01-08","domingo, 8 de janeiro de 2017","8 de jan. de 2017","Sunday","Sun","January","Jan","8","1","20170102","20170108","7","1","20170101","20170131","31","8","1","20170101","20170331","90","8","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","8","1","20170101","20170331","89","8","2017","20170101","20171231","365"
"20170109","2017-01-09","segunda-feira, 9 de janeiro de 2017","9 de jan. de 2017","Monday","Mon","January","Jan","9","2","20170109","20170115","1","1","20170101","20170131","31","9","1","20170101","20170331","90","9","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","9","1","20170101","20170331","89","9","2017","20170101","20171231","365"
"20170110","2017-01-10","terça-feira, 10 de janeiro de 2017","10 de jan. de 2017","Tuesday","Tue","January","Jan","10","2","20170109","20170115","2","1","20170101","20170131","31","10","1","20170101","20170331","90","10","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","10","1","20170101","20170331","89","10","2017","20170101","20171231","365"
"20170111","2017-01-11","quarta-feira, 11 de janeiro de 2017","11 de jan. de 2017","Wednesday","Wed","January","Jan","11","2","20170109","20170115","3","1","20170101","20170131","31","11","1","20170101","20170331","90","11","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","11","1","20170101","20170331","89","11","2017","20170101","20171231","365"
"20170112","2017-01-12","quinta-feira, 12 de janeiro de 2017","12 de jan. de 2017","Thursday","Thu","January","Jan","12","2","20170109","20170115","4","1","20170101","20170131","31","12","1","20170101","20170331","90","12","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","12","1","20170101","20170331","89","12","2017","20170101","20171231","365"
"20170113","2017-01-13","sexta-feira, 13 de janeiro de 2017","13 de jan. de 2017","Friday","Fri","January","Jan","13","2","20170109","20170115","5","1","20170101","20170131","31","13","1","20170101","20170331","90","13","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","13","1","20170101","20170331","89","13","2017","20170101","20171231","365"
"20170114","2017-01-14","sábado, 14 de janeiro de 2017","14 de jan. de 2017","Saturday","Sat","January","Jan","14","2","20170109","20170115","6","1","20170101","20170131","31","14","1","20170101","20170331","90","14","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","14","1","20170101","20170331","89","14","2017","20170101","20171231","365"
"20170115","2017-01-15","domingo, 15 de janeiro de 2017","15 de jan. de 2017","Sunday","Sun","January","Jan","15","2","20170109","20170115","7","1","20170101","20170131","31","15","1","20170101","20170331","90","15","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","15","1","20170101","20170331","89","15","2017","20170101","20171231","365"
"20170116","2017-01-16","segunda-feira, 16 de janeiro de 2017","16 de jan. de 2017","Monday","Mon","January","Jan","16","3","20170116","20170122","1","1","20170101","20170131","31","16","1","20170101","20170331","90","16","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","16","1","20170101","20170331","89","16","2017","20170101","20171231","365"
"20170117","2017-01-17","terça-feira, 17 de janeiro de 2017","17 de jan. de 2017","Tuesday","Tue","January","Jan","17","3","20170116","20170122","2","1","20170101","20170131","31","17","1","20170101","20170331","90","17","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","17","1","20170101","20170331","89","17","2017","20170101","20171231","365"
"20170118","2017-01-18","quarta-feira, 18 de janeiro de 2017","18 de jan. de 2017","Wednesday","Wed","January","Jan","18","3","20170116","20170122","3","1","20170101","20170131","31","18","1","20170101","20170331","90","18","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","18","1","20170101","20170331","89","18","2017","20170101","20171231","365"
"20170119","2017-01-19","quinta-feira, 19 de janeiro de 2017","19 de jan. de 2017","Thursday","Thu","January","Jan","19","3","20170116","20170122","4","1","20170101","20170131","31","19","1","20170101","20170331","90","19","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","19","1","20170101","20170331","89","19","2017","20170101","20171231","365"
"20170120","2017-01-20","sexta-feira, 20 de janeiro de 2017","20 de jan. de 2017","Friday","Fri","January","Jan","20","3","20170116","20170122","5","1","20170101","20170131","31","20","1","20170101","20170331","90","20","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","20","1","20170101","20170331","89","20","2017","20170101","20171231","365"
"20170121","2017-01-21","sábado, 21 de janeiro de 2017","21 de jan. de 2017","Saturday","Sat","January","Jan","21","3","20170116","20170122","6","1","20170101","20170131","31","21","1","20170101","20170331","90","21","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","21","1","20170101","20170331","89","21","2017","20170101","20171231","365"
"20170122","2017-01-22","domingo, 22 de janeiro de 2017","22 de jan. de 2017","Sunday","Sun","January","Jan","22","3","20170116","20170122","7","1","20170101","20170131","31","22","1","20170101","20170331","90","22","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","22","1","20170101","20170331","89","22","2017","20170101","20171231","365"
"20170123","2017-01-23","segunda-feira, 23 de janeiro de 2017","23 de jan. de 2017","Monday","Mon","January","Jan","23","4","20170123","20170129","1","1","20170101","20170131","31","23","1","20170101","20170331","90","23","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","23","1","20170101","20170331","89","23","2017","20170101","20171231","365"
"20170124","2017-01-24","terça-feira, 24 de janeiro de 2017","24 de jan. de 2017","Tuesday","Tue","January","Jan","24","4","20170123","20170129","2","1","20170101","20170131","31","24","1","20170101","20170331","90","24","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","24","1","20170101","20170331","89","24","2017","20170101","20171231","365"
"20170125","2017-01-25","quarta-feira, 25 de janeiro de 2017","25 de jan. de 2017","Wednesday","Wed","January","Jan","25","4","20170123","20170129","3","1","20170101","20170131","31","25","1","20170101","20170331","90","25","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","25","1","20170101","20170331","89","25","2017","20170101","20171231","365"
"20170126","2017-01-26","quinta-feira, 26 de janeiro de 2017","26 de jan. de 2017","Thursday","Thu","January","Jan","26","4","20170123","20170129","4","1","20170101","20170131","31","26","1","20170101","20170331","90","26","2017","20170101","20171231","365","-1","-1","-1","-1","-1","1","20170101","20170131","31","26","1","20170101","20170331","89","26","2017","20170101","20171231","365"
